2.40000e-02 0.00000e+00 2.80752e-01 5.41800e-01 7.66116e-01 9.41447e-01 1.06143e+00 1.12561e+00 1.13848e+00 1.10797e+00 1.04374e+00 9.55714e-01 8.52947e-01 7.43035e-01 6.31859e-01 5.23609e-01 4.20932e-01 3.25125e-01 2.36324e-01 1.53696e-01 7.56356e-02 0.00000e+00
2.50000e-02 0.00000e+00 2.72870e-01 5.27107e-01 7.46522e-01 9.19308e-01 1.03911e+00 1.10509e+00 1.12113e+00 1.09448e+00 1.03422e+00 9.49818e-01 8.50089e-01 7.42529e-01 6.33029e-01 5.25838e-01 4.23680e-01 3.27927e-01 2.38793e-01 1.55523e-01 7.66054e-02 0.00000e+00
2.60000e-02 0.00000e+00 2.65417e-01 5.13178e-01 7.27870e-01 8.98114e-01 1.01758e+00 1.08511e+00 1.10405e+00 1.08103e+00 1.02456e+00 9.43687e-01 8.46957e-01 7.41753e-01 6.33953e-01 5.27851e-01 4.26242e-01 3.30574e-01 2.41139e-01 1.57264e-01 7.75303e-02 0.00000e+00
2.70000e-02 0.00000e+00 2.58355e-01 4.99950e-01 7.10091e-01 8.77803e-01 9.96806e-01 1.06567e+00 1.08727e+00 1.06765e+00 1.01480e+00 9.37346e-01 8.43567e-01 7.40714e-01 6.34632e-01 5.29648e-01 4.28619e-01 3.33067e-01 2.43363e-01 1.58920e-01 7.84116e-02 0.00000e+00
2.80000e-02 0.00000e+00 2.51651e-01 4.87368e-01 6.93119e-01 8.58319e-01 9.76752e-01 1.04676e+00 1.07079e+00 1.05436e+00 1.00496e+00 9.30817e-01 8.39937e-01 7.39423e-01 6.35071e-01 5.31230e-01 4.30810e-01 3.35406e-01 2.45468e-01 1.60494e-01 7.92505e-02 0.00000e+00
2.90000e-02 0.00000e+00 2.45278e-01 4.75382e-01 6.76899e-01 8.39613e-01 9.57384e-01 1.02837e+00 1.05461e+00 1.04117e+00 9.95062e-01 9.24122e-01 8.36083e-01 7.37888e-01 6.35275e-01 5.32598e-01 4.32816e-01 3.37592e-01 2.47454e-01 1.61986e-01 8.00477e-02 0.00000e+00
3.00000e-02 0.00000e+00 2.39208e-01 4.63947e-01 6.61378e-01 8.21636e-01 9.38669e-01 1.01047e+00 1.03874e+00 1.02810e+00 9.85129e-01 9.17283e-01 8.32021e-01 7.36121e-01 6.35250e-01 5.33756e-01 4.34640e-01 3.39626e-01 2.49322e-01 1.63398e-01 8.08039e-02 0.00000e+00
3.10000e-02 0.00000e+00 2.33420e-01 4.53024e-01 6.46509e-01 8.04346e-01 9.20576e-01 9.93056e-01 1.02318e+00 1.01517e+00 9.75180e-01 9.10317e-01 8.27766e-01 7.34132e-01 6.35001e-01 5.34707e-01 4.36281e-01 3.41510e-01 2.51074e-01 1.64730e-01 8.15199e-02 0.00000e+00
3.20000e-02 0.00000e+00 2.27894e-01 4.42576e-01 6.32249e-01 7.87703e-01 9.03076e-01 9.76112e-01 1.00792e+00 1.00238e+00 9.65229e-01 9.03241e-01 8.23333e-01 7.31933e-01 6.34536e-01 5.35454e-01 4.37743e-01 3.43244e-01 2.52711e-01 1.65984e-01 8.21959e-02 0.00000e+00
3.30000e-02 0.00000e+00 2.22609e-01 4.32572e-01 6.18562e-01 7.71671e-01 8.86141e-01 9.59622e-01 9.92980e-01 9.89736e-01 9.55293e-01 8.96073e-01 8.18736e-01 7.29534e-01 6.33862e-01 5.36002e-01 4.39028e-01 3.44830e-01 2.54233e-01 1.67159e-01 8.28326e-02 0.00000e+00
3.40000e-02 0.00000e+00 2.17551e-01 4.22983e-01 6.05410e-01 7.56215e-01 8.69746e-01 9.43573e-01 9.78340e-01 9.77256e-01 9.45382e-01 8.88826e-01 8.13990e-01 7.26946e-01 6.32987e-01 5.36356e-01 4.40139e-01 3.46270e-01 2.55642e-01 1.68258e-01 8.34303e-02 0.00000e+00
3.50000e-02 0.00000e+00 2.12703e-01 4.13781e-01 5.92761e-01 7.41305e-01 8.53864e-01 9.27949e-01 9.64000e-01 9.64940e-01 9.35509e-01 8.81514e-01 8.09107e-01 7.24180e-01 6.31918e-01 5.36522e-01 4.41078e-01 3.47567e-01 2.56940e-01 1.69281e-01 8.39893e-02 0.00000e+00
3.60000e-02 0.00000e+00 2.08053e-01 4.04942e-01 5.80587e-01 7.26911e-01 8.38474e-01 9.12735e-01 9.49955e-01 9.52792e-01 9.25684e-01 8.74149e-01 8.04099e-01 7.21246e-01 6.30664e-01 5.36503e-01 4.41851e-01 3.48721e-01 2.58127e-01 1.70228e-01 8.45102e-02 0.00000e+00
3.70000e-02 0.00000e+00 2.03587e-01 3.96444e-01 5.68859e-01 7.13007e-01 8.23553e-01 8.97919e-01 9.36202e-01 9.40814e-01 9.15913e-01 8.66743e-01 7.98978e-01 7.18155e-01 6.29233e-01 5.36307e-01 4.42460e-01 3.49735e-01 2.59205e-01 1.71100e-01 8.49932e-02 0.00000e+00
3.80000e-02 0.00000e+00 1.99295e-01 3.88267e-01 5.57552e-01 6.99566e-01 8.09081e-01 8.83486e-01 9.22734e-01 9.29009e-01 9.06205e-01 8.59305e-01 7.93755e-01 7.14915e-01 6.27631e-01 5.35938e-01 4.42909e-01 3.50613e-01 2.60175e-01 1.71899e-01 8.54388e-02 0.00000e+00
3.90000e-02 0.00000e+00 1.95166e-01 3.80392e-01 5.46644e-01 6.86566e-01 7.95037e-01 8.69423e-01 9.09545e-01 9.17377e-01 8.96567e-01 8.51845e-01 7.88439e-01 7.11537e-01 6.25868e-01 5.35404e-01 4.43202e-01 3.51356e-01 2.61040e-01 1.72625e-01 8.58475e-02 0.00000e+00
4.00000e-02 0.00000e+00 1.91190e-01 3.72802e-01 5.36112e-01 6.73986e-01 7.81403e-01 8.55717e-01 8.96629e-01 9.05920e-01 8.87002e-01 8.44371e-01 7.83041e-01 7.08030e-01 6.23950e-01 5.34709e-01 4.43344e-01 3.51968e-01 2.61801e-01 1.73280e-01 8.62197e-02 0.00000e+00
4.10000e-02 0.00000e+00 1.87359e-01 3.65481e-01 5.25938e-01 6.61803e-01 7.68162e-01 8.42356e-01 8.83981e-01 8.94637e-01 8.77517e-01 8.36891e-01 7.77569e-01 7.04402e-01 6.21885e-01 5.33859e-01 4.43340e-01 3.52452e-01 2.62459e-01 1.73864e-01 8.65560e-02 0.00000e+00
4.20000e-02 0.00000e+00 1.83664e-01 3.58415e-01 5.16101e-01 6.50000e-01 7.55296e-01 8.29328e-01 8.71593e-01 8.83526e-01 8.68115e-01 8.29413e-01 7.72031e-01 7.00662e-01 6.19682e-01 5.32862e-01 4.43192e-01 3.52810e-01 2.63018e-01 1.74379e-01 8.68568e-02 0.00000e+00
4.30000e-02 0.00000e+00 1.80099e-01 3.51589e-01 5.06586e-01 6.38559e-01 7.42791e-01 8.16621e-01 8.59460e-01 8.72588e-01 8.58798e-01 8.21941e-01 7.66436e-01 6.96818e-01 6.17346e-01 5.31722e-01 4.42907e-01 3.53046e-01 2.63479e-01 1.74826e-01 8.71230e-02 0.00000e+00
4.40000e-02 0.00000e+00 1.76655e-01 3.44992e-01 4.97377e-01 6.27463e-01 7.30630e-01 8.04225e-01 8.47576e-01 8.61821e-01 8.49571e-01 8.14482e-01 7.60791e-01 6.92876e-01 6.14885e-01 5.30446e-01 4.42489e-01 3.53164e-01 2.63845e-01 1.75206e-01 8.73549e-02 0.00000e+00
4.50000e-02 0.00000e+00 1.73328e-01 3.38611e-01 4.88457e-01 6.16695e-01 7.18801e-01 7.92128e-01 8.35934e-01 8.51223e-01 8.40436e-01 8.07041e-01 7.55101e-01 6.88846e-01 6.12306e-01 5.29039e-01 4.41942e-01 3.53166e-01 2.64117e-01 1.75521e-01 8.75534e-02 0.00000e+00
4.60000e-02 0.00000e+00 1.70110e-01 3.32436e-01 4.79814e-01 6.06242e-01 7.07289e-01 7.80319e-01 8.24527e-01 8.40792e-01 8.31393e-01 7.99623e-01 7.49375e-01 6.84732e-01 6.09615e-01 5.27507e-01 4.41270e-01 3.53057e-01 2.64298e-01 1.75772e-01 8.77191e-02 0.00000e+00
4.70000e-02 0.00000e+00 1.66997e-01 3.26457e-01 4.71434e-01 5.96090e-01 6.96083e-01 7.68790e-01 8.13350e-01 8.30526e-01 8.22445e-01 7.92232e-01 7.43617e-01 6.80542e-01 6.06818e-01 5.25855e-01 4.40479e-01 3.52839e-01 2.64391e-01 1.75961e-01 8.78527e-02 0.00000e+00
4.80000e-02 0.00000e+00 1.63982e-01 3.20664e-01 4.63306e-01 5.86225e-01 6.85169e-01 7.57531e-01 8.02397e-01 8.20423e-01 8.13592e-01 7.84871e-01 7.37833e-01 6.76283e-01 6.03923e-01 5.24090e-01 4.39573e-01 3.52516e-01 2.64398e-01 1.76090e-01 8.79551e-02 0.00000e+00
4.90000e-02 0.00000e+00 1.61062e-01 3.15048e-01 4.55416e-01 5.76635e-01 6.74536e-01 7.46532e-01 7.91661e-01 8.10480e-01 8.04836e-01 7.77544e-01 7.32028e-01 6.71959e-01 6.00934e-01 5.22217e-01 4.38557e-01 3.52092e-01 2.64322e-01 1.76159e-01 8.80270e-02 0.00000e+00
5.00000e-02 0.00000e+00 1.58231e-01 3.09601e-01 4.47756e-01 5.67308e-01 6.64174e-01 7.35785e-01 7.81137e-01 8.00695e-01 7.96177e-01 7.70255e-01 7.26207e-01 6.67576e-01 5.97857e-01 5.20240e-01 4.37435e-01 3.51570e-01 2.64165e-01 1.76171e-01 8.80691e-02 0.00000e+00
5.10000e-02 0.00000e+00 1.55487e-01 3.04315e-01 4.40315e-01 5.58234e-01 6.54072e-01 7.25282e-01 7.70820e-01 7.91065e-01 7.87615e-01 7.63004e-01 7.20374e-01 6.63141e-01 5.94698e-01 5.18165e-01 4.36211e-01 3.50954e-01 2.63930e-01 1.76128e-01 8.80824e-02 0.00000e+00
